x, y
4.983769, 21.443841
-11.128525, -5.189532
-16.372390, 3.482592
11.137218, -18.814584
-17.065365, 1.564011
8.676202, 6.980497
-16.839767, 1.191053
8.848910, 13.443676
-9.338146, 8.823554
12.460858, 11.538224
-20.814648, -6.423015
10.504405, 15.849166
-19.808457, -0.009054
1.572256, -18.364019
-16.535646, 1.598694
-6.588494, -1.790879
-16.733358, -0.117593
-6.122898, 19.792297
-21.037112, -7.785894
11.070882, 5.084465
-9.536073, 15.633522
-7.275909, -4.320288
-0.827260, -18.092458
-11.370819, -0.725938
-11.707478, 8.515634
6.802829, 20.402362
10.932636, 1.069698
-5.853180, 16.704100
-18.576211, -0.593125
-5.889598, -5.014683
-15.571553, 3.083433
17.064035, 4.103773
0.729534, 2.716230
1.033834, -12.708705
-18.100367, -0.834924
2.036299, 13.481191
14.708355, -17.934941
-0.597736, -16.751193
-0.552981, 5.740227
7.481003, 4.620964
-21.059458, -7.107021
15.992836, -5.539173
-1.460006, -18.247975
-1.504257, -12.571906
8.193698, 0.589485
7.406676, 4.266672
14.232370, -17.146656
-18.534954, 2.498844
-16.429078, 1.682897
-0.556898, -14.536765
1.510690, -17.725042
-8.142845, -6.151694
0.654159, 2.645306
-9.316858, -3.175640
-21.025033, -6.417737
-10.723833, -9.487945
11.511235, -18.112427
2.982973, -10.275189
4.214034, 20.456220
2.829068, -10.675035
4.498448, 21.961185
3.005637, -12.084303
-8.377903, 17.032344
14.571161, -14.039201
-18.042691, -1.249039
-11.417691, -8.838803
0.505671, 2.761618
-1.089104, -17.567749
3.156400, 21.486839
17.364592, 1.210473
1.392091, 6.952449
-2.072616, 12.763803
-18.043317, -0.650350
-7.410976, 15.621674
-0.304732, 7.190015
-13.374445, -7.481382
-9.555888, 16.214231
-11.785983, -4.469883
-9.529671, 8.114683
-1.683232, -16.895514
-9.872925, 16.042234
-5.804990, 16.395496
1.121781, -17.536152
-4.585517, -4.886977
-18.156911, -0.224178
-11.083049, -9.016171
2.458714, -16.992522
15.303108, 1.040253
14.376282, -19.025358
13.880327, -11.879698
8.647550, -4.078858
12.417444, -20.022281
0.769903, 2.684380
7.241189, 18.067633
0.715333, 2.731990
16.200547, -13.646191
2.837199, -16.797638
2.962691, 13.782041
6.743943, -0.581507
14.792348, 4.712285
-10.426245, 8.390764
9.603577, -14.364568
13.165276, -19.194385
-15.082889, -12.380999
10.572401, 2.172129
-10.524338, -5.330999
-20.884527, -7.384999
8.307270, -3.413045
2.259591, -16.615382
-12.310056, -5.558070
2.404480, 21.909135
-2.634280, -2.181239
-10.392465, 9.921855
5.921991, 11.813263
-11.411449, 8.477532
7.281812, 19.152280
-19.004736, 0.143247
14.822859, -6.274764
-11.319384, 11.002690
-2.720158, -12.725590
12.625106, -20.209144
-10.700926, -12.173640
-19.251591, -0.446275
-9.823667, -0.281016
10.587021, -18.127916
-7.504562, -5.249558
5.552182, 18.953014
12.151792, 6.615279
-7.712833, 16.030702
5.217866, -5.323069
15.628634, 0.864527
12.913475, -0.111843
-8.683485, -0.614083
3.660855, -14.169612
13.654036, -4.970166
9.114832, 16.815424
2.387516, -14.847967
-10.731363, -8.273667
-17.610409, -11.186798
-20.939395, -9.410202
2.633787, 3.837903
-14.658885, 5.706730
-14.364419, -1.969007
8.371657, 14.283419
12.384751, -18.108600
9.456589, -15.416307
4.563025, 20.133005
10.138765, -14.819092
-7.910426, 16.313600
12.277143, -12.269129
13.654731, -0.371874
2.719469, -7.713482
-9.145492, -0.456728
-3.391304, -14.884644
-19.495392, -7.369422
10.231565, -5.772542
2.146943, 4.175337
13.214989, 12.725675
-18.397195, -2.072044
-5.376764, -4.082570
13.704926, -18.370007
5.046610, 4.709751
5.934541, 20.830854
-12.516338, -5.205659
-5.540483, 15.411075
-0.928072, -13.033393
14.409084, 0.441496
3.611227, 21.580937
14.014671, -5.200123
16.965724, -11.975243
1.193570, -16.874952
-6.240101, 0.511250
-21.925028, -1.816537
2.848716, 7.722334
1.987742, 7.461894
-10.439147, -12.122632
-17.976152, -1.414322
3.233036, -10.446346
9.243841, -16.608998
13.055342, 12.549365
11.733967, -17.535051
-4.380809, 6.524966
7.267126, 19.974439
9.474439, -5.365598
13.751320, -18.080394
9.457468, 4.745025
6.824823, 17.918557
11.702796, -15.264837
-8.122556, 14.774313
-2.835405, 15.931695
15.135802, -1.175946
7.573384, 6.352457
14.132693, -17.493818
12.714699, 13.650425
-1.075345, -16.435415
14.275971, -1.132966
-12.549959, 0.762301
-16.877278, 10.348982
1.653393, -16.892525
15.877025, -8.114831
-1.657841, -18.005851
0.052701, -14.318287
-10.722926, 9.043777
-4.166448, -5.540837
-6.813961, 17.265577
13.945863, -14.005526
-14.111430, -2.064418
-2.042889, -12.907444
6.433563, 18.519294
-8.680063, 6.877411
-15.012162, 5.594833
-10.297836, -13.363886
-16.808921, -1.588742
-13.371969, -12.867435
-8.086165, 8.954674
18.201713, -1.371475
-18.782427, -8.675167
14.138455, 11.882608
-7.940118, 8.316958
-0.020502, -13.208454
4.301575, -13.472628
-14.770381, -8.815614
-12.948634, -13.457208
16.705036, -3.014139
10.471176, 2.248654
-0.759520, -15.997872
4.553270, 19.617687
-4.453224, 15.308192
-9.599078, 1.414508
-14.897346, -7.052403
5.493863, 20.046231
1.170297, 7.911295
8.189855, 0.325808
-8.095211, 18.458331
13.235417, 1.915792
8.592267, 4.495608
-17.251703, -6.902954
8.905372, -4.493561
11.688149, 0.832281
-0.752337, 15.270625
-15.842155, -1.705330
6.354224, 3.334089
3.706269, 6.915468
3.486624, -10.375479
7.222256, 2.726469
18.226417, -2.041430
2.416491, 4.059222
-4.805947, 15.598796
1.224207, 4.650338
-10.139380, -0.732792
5.373367, 5.793320
13.384353, 11.813388
-13.584679, 3.326448
4.340790, -4.576397
-18.898684, -7.614460
8.923995, 17.909459
-2.931933, 13.847681
-1.700461, 16.098943
4.846989, 20.022564
-3.415152, -6.428409
-12.999672, -0.432964
12.972169, -4.137709
2.914673, 5.745267
-8.913313, 15.395114
-19.575720, -6.967685
-1.213020, -3.837929
-17.597991, -0.921528
-12.473027, -11.258135
12.052195, 1.604779
-9.519332, -9.476202
-7.303682, 11.373539
13.062434, 13.000395
11.768668, -18.021858
0.383735, -12.463861
-18.749962, -6.644699
-9.479481, -6.337745
-12.008680, 8.525075
5.896723, 13.351567
-14.101016, 4.321860
12.230808, 13.170061
4.290885, 19.819965
7.262131, -15.917699
4.836976, 19.618343
-13.248001, -7.132317
-3.673651, 15.299641
-6.978618, -6.713840
1.203640, -16.728485
-10.640327, -2.111181
6.840700, 18.735812
6.300234, 7.262160
7.908480, -4.755106
-18.581721, 4.027637
17.578778, -17.404669
12.743258, 12.632288
14.252855, 12.674632
-1.585999, -0.533850
-2.872527, 17.475174
12.648641, -2.740489
18.899275, 0.176825
16.936556, -14.091925
-1.840627, -0.938524
3.597506, 13.322653
4.496320, -4.559506
19.787480, -1.367795
4.627575, -10.024697
-8.077051, -3.899321
-12.512259, -13.525885
10.701828, -1.564757
16.937156, -14.056255
14.111279, -11.351363
13.694024, 11.856318
-7.112675, 20.246994
-5.356666, 18.689970
-11.227241, -11.223116
16.757661, -2.374340
-13.914527, -8.585955
-6.841706, -2.685589
-18.924120, -7.755482
-7.919213, 4.539996
-3.593139, -14.305449
2.173213, -14.046255
12.416328, -2.721945
-13.237594, -13.442573
17.694350, -3.048282
7.296526, -1.869762
11.973135, 14.739730
-2.786041, -5.459812
-8.140183, -7.236745
1.554488, -7.143588
-13.138029, -7.584133
12.664787, 15.636731
1.485571, 8.335386
-1.703698, 16.333489
11.444617, -14.666272
16.755848, -1.657627
-5.718674, -4.719596
-1.465080, -0.672887
16.190428, 4.519060
-8.993112, 7.103944
13.450318, 11.577698
4.755014, -13.799663
-13.445249, -9.432340
-11.125129, -0.441622
16.041538, -4.073104
12.852788, -6.383250
17.136966, -17.754880
-5.351516, 17.332242
7.199468, 19.493274
3.922385, -13.469963
17.114332, 2.399317
-3.074606, -5.735238
16.169908, 0.028227
2.711044, -14.812184
-0.000872, 17.145637
8.029965, 18.222677
11.504812, 10.020030
-14.398739, -0.481541
10.385748, 15.645897
-13.089756, 0.131383
16.283409, -2.036530
-15.425508, -2.098148
0.331459, -4.522888
-11.913566, 2.694256
-4.997757, -9.094012
-9.984943, 2.882374
5.956738, 13.229560
8.908290, -8.440128
-2.359763, -4.446056
7.102309, 3.109316
12.242229, -14.356712
6.506781, 17.888298
-4.899615, -4.869159
-10.551311, 1.576396
2.246055, 3.089012
3.267805, 22.196545
-2.003605, 14.984378
-9.596529, 17.766668
-17.012443, -12.318266
-2.524722, -5.469347
13.857781, 0.236230
-12.570944, 10.296038
16.751240, 3.967787
-5.938588, 0.394589
14.890746, 1.372070
-11.511489, -0.806969
3.709436, -11.553972
2.045967, 20.836402
1.372131, 15.113610
-12.516459, -9.405623
10.751281, -13.560577
-8.730952, 0.357145
3.533156, -12.544233
-6.306174, -1.173618
12.459690, 11.619146
4.295707, 18.918699
-8.173571, -4.172155
12.629397, -6.393682
12.513105, 5.220498
-13.568399, -13.000983
3.984546, -14.016536
3.704875, -15.504511
6.054974, 10.192216
17.285898, -16.986953
-1.273497, 14.733245
-1.727430, 5.375212
-3.651264, 5.074140
5.533082, 16.835792
6.265859, 14.665226
15.882290, -6.943033
-4.289340, 17.395027
-10.593665, 18.193182
-18.379048, -8.856093
1.953315, -16.191088
3.969659, -12.707734
-4.989635, 16.583017
-12.655595, -7.615707
2.963828, 22.747712
14.019634, -12.938281
-9.539303, 18.361343
-15.199008, -4.808443
-9.177236, 7.301469
14.029857, 14.523272
-10.965692, 3.033398
-12.558096, -5.130008
-7.603203, 4.909964
3.556682, -10.927676
0.699082, -19.245476
13.668912, -13.328418
-16.455087, -10.749876
1.337036, 12.981675
-18.528913, -10.619675
7.914513, -5.046242
-8.665988, 6.801094
7.908391, 17.424114
16.683543, -0.334351
12.098991, 15.723419
15.621203, -19.466069
-5.054836, -5.371689
-10.198555, 18.528076
12.693298, 15.199487
-9.334707, 18.142376
7.693967, 16.751452
-9.955175, 17.500012
3.622515, -8.261117
-15.451401, -12.579861
16.013984, -13.162952
15.263542, -0.868567
-2.950917, -12.820627
5.895219, -4.225785
15.661762, -0.717582
-9.435068, 18.110374
-6.279773, 10.834507
7.067263, 16.870334
12.053077, -13.729637
-7.208977, 0.734118
-7.726942, 19.913235
-16.658105, 1.763937
9.539671, 16.566762
16.821518, -0.329038
-8.804747, -5.354541
17.426721, -17.488410
-1.800028, -15.004539
17.445504, -17.459628
4.573478, -4.572455
-8.871636, 7.350450
-8.862702, -6.632515
-16.833719, -7.451237
7.147859, -16.001852
6.994532, 0.646184
10.492821, 14.746788
4.031856, 19.230543
2.454564, 13.224239
-17.304042, -8.769383
-0.399579, -13.302595
-11.824415, -0.911097
6.845920, -4.352050
-0.700034, -18.302551
11.838117, -15.669481
13.891326, -0.420085
6.644629, -5.677716
0.944521, -3.656046
13.705119, 11.187279
13.885294, -19.392363
11.999912, 13.935529
10.055149, -5.611879
-4.211283, -3.759457
-0.068014, -18.417199
-17.990482, 0.150533
-0.126269, -18.824688
16.818128, 2.778073
7.159232, -2.047085
1.350637, -11.297663
-20.080060, -7.833069
-2.922901, -15.550524
16.541330, 2.238169
5.966890, 19.017560
12.171207, -3.163924
0.295388, -4.511839
13.159093, -18.104196
0.822630, 14.492818
7.419539, 17.363426
10.117160, 14.938055
-6.502302, 16.678015
6.267244, 2.703836
14.698236, 1.760473
15.878322, -7.051670
-15.202340, 2.668216
12.029590, -18.220875
-8.390049, 9.634414
4.450584, -4.406671
-2.420808, -17.069114
6.930495, -4.528632
-19.940852, -6.039172
-10.307103, -12.190411
4.483527, 3.405609
17.969081, -16.902560
-16.693712, -0.324092
-3.462734, -13.366348
10.313189, -18.326585
-18.282720, -10.615980
7.414416, 18.788541
8.700005, -2.730923
-7.867119, 18.789168
8.155945, 2.746406
9.422134, 0.652418
-2.882223, -1.133074
-16.246382, 2.963720
14.921846, 2.979418
-9.545542, 9.615964
13.055117, -5.016500
0.585368, -16.721022
8.876689, -4.508267
-19.739250, -6.873068
11.309043, 13.934494
5.113524, 5.739335
9.432665, 5.660787
-16.616390, -1.760893
12.634971, -12.463145
12.402616, -18.645033
-2.242921, 13.937320
4.273991, 21.749759
1.919288, -12.470606
-5.930630, 15.746529
9.070621, 18.641728
8.689289, 0.518006
-12.987621, -9.157877
-16.051170, 1.908979
-10.582935, -11.853785
-19.712158, -7.049676
-21.781129, -6.489992
5.090050, 6.173850
9.367945, 17.117940
-17.025016, -2.829497
-7.052080, -4.003359
3.208880, 9.127186
1.758298, -12.925844
6.963923, -4.803810
5.358304, 19.060441
-16.894190, -6.773900
12.971930, -15.000509
-18.481417, -1.172609
12.897293, 11.862557
-8.117326, 9.607220
-5.888596, 1.397046
8.691393, -18.691905
3.157503, 1.335931
1.852536, 6.448939
13.418586, 14.079419
8.886708, 0.675714
-6.417436, 19.345140
-9.820537, 9.661435
-18.140174, -7.207248
-16.383526, 3.330122
15.373514, 13.753558
3.594254, 7.584153
18.310697, -13.708846
12.381629, -2.026120
-5.338928, 3.189598
12.586127, -18.969850
17.996775, -13.614709
-6.332322, 17.566951
-6.460586, -4.235929
1.988777, 22.518036
-10.611684, -3.779496
13.638222, -21.557700
-8.414423, -4.353418
-7.935232, 16.029044
11.779510, -14.899207
-8.456555, 8.051634
19.343419, -0.798946
7.286421, 2.584533
1.508752, 8.099544
4.463627, 3.450502
1.210294, -10.312890
7.243371, -4.692084
14.182801, 2.593001
16.377730, 0.481900
18.202496, 3.381808
14.284248, -18.142003
4.773658, -14.622274
-16.223094, 2.552348
-9.413027, -5.183040
-17.270631, 2.482723
4.307211, 1.564852
3.362267, 20.504308
-4.750732, 14.741659
1.512870, -17.131006
-6.844789, -6.674377
5.246881, 19.394165
-3.988715, -13.980387
15.782832, 1.016270
13.416401, 5.024176
10.512491, -18.497152
4.307342, -12.265504
6.038221, 0.838303
-6.178319, -6.172812
1.588096, -17.357845
1.174108, 14.279504
-17.169360, -0.494577
1.915517, -3.873827
8.718459, 1.245677
3.933226, -12.327266
-20.010806, -9.480413
5.989746, 14.200046
-17.421780, 2.042123
16.747782, -4.081785
-20.186773, -3.094813
-6.993706, 18.418238
-21.983310, -1.795950
3.033368, 1.231291
12.020194, -19.539277
10.028313, 15.914726
-18.286437, -0.524534
2.460082, -3.822442
-17.168614, 1.902900
-3.689132, -11.418338
2.527523, 5.755172
-7.956640, -4.853769
9.057846, 0.786093
-12.472095, 0.631432
-8.388821, 18.069914
-7.884348, 18.889520
-21.042308, -5.368897
8.505519, 15.412200
-20.051640, -6.325451
2.023370, 7.766189
-14.683720, -0.470215
-10.054281, -3.476511
-9.533059, 9.511023
7.314947, -1.380445
-20.306281, -6.141875
-10.771310, -4.368878
-3.326578, -15.869763
-4.265504, -2.810202
-16.684004, 3.567733
-4.589950, -5.050962
1.511727, 5.223346
19.353336, -0.528218
-18.988313, -0.613071
1.861620, -11.899804
-0.415541, -17.992349
0.444888, -12.039850
-17.272234, -1.328217
-8.532324, -2.014204
-15.403595, 2.987821
-5.495104, 14.713889
3.726815, 21.611183
-6.747792, -3.557858
-8.283381, 16.915809
15.955809, -13.194198
10.261889, -18.631703
16.625805, 2.845720
-0.670597, -18.273909
-6.383750, -0.989496
3.606985, 21.398235
-4.107884, 15.490895
4.775351, 21.396471
9.588723, 6.715348
2.794042, -17.197983
-13.196896, -9.821929
-12.042484, 2.526393
11.997875, -3.451653
4.105854, 8.073523
11.537680, 13.363817
-17.755392, -0.900416
13.546750, 12.435186
-1.116105, -18.077552
16.613482, 0.942967
-17.165515, 2.828329
15.370698, -4.025931
-0.588989, -17.930309
15.811925, -12.208903
-7.938043, 9.788935
11.492577, 12.943723
13.635069, -18.889112
10.120231, 15.285225
-9.251188, 16.915708
4.706170, 11.217367
13.020817, -18.219345
2.570621, -2.053411
-7.705685, 4.923227
-3.123216, -2.369698
0.489992, -15.971134
-14.816637, -5.652900
-8.026311, 9.220481
1.198061, 13.870642
14.880883, -16.085190
5.422588, 4.280065
5.788579, 19.051333
-20.241213, -0.948254
-8.588778, 15.362805
15.587138, -3.227607
7.124351, 18.692448
12.293979, 7.446994
-19.937363, -8.519052
6.944412, 3.261921
3.486588, 5.462050
8.301339, 6.411567
6.208719, 19.612683
-6.659717, 19.842845
-16.650965, 3.134781
4.005410, 2.099676
10.271748, 0.415159
12.154616, -15.394064
-8.269159, 18.509400
-13.218961, -8.698233
4.270921, 7.187978
-3.449635, -3.765597
-8.145091, 18.742185
-4.671252, 13.804758
-20.726006, -6.192224
-5.252157, 3.257187
-18.799300, -0.734530
7.231538, -4.023418
9.238311, -0.829455
2.163938, -11.841814
-18.595844, -0.892783
15.571457, 4.032335
10.215486, -18.201921
-1.317325, 14.406389
8.771885, 17.570593
10.810836, 4.296409
-4.847218, 16.058525
11.562727, -5.071872
13.429285, 1.382386
-11.874213, -2.146025
-11.223922, -1.636569
-17.810116, 2.464061
-8.250546, 6.221068
-3.247838, -4.705107
-2.057852, -14.743593
7.405211, -3.371011
-18.808187, -5.926900
-7.216629, -5.560511
1.722134, 7.865873
12.340860, 6.863487
-17.751334, -2.734662
-2.338181, -2.895236
11.504403, -18.929601
7.920255, 6.202814
6.659631, 19.532553
13.672144, -18.329383
-6.829774, 15.791392
3.933377, 12.461407
11.897020, 2.824284
-6.547815, -6.888613
-13.232952, 1.984520
13.736565, -7.234255
-10.107761, 6.903897
-13.735880, -7.184774
-0.681275, -17.188716
1.956429, 13.048699
-18.233705, -6.637563
-13.917023, -6.424111
2.305453, 8.179613
11.461274, 13.072882
10.482830, -18.905207
-18.556199, -6.335978
12.040566, 1.799615
16.266910, -4.689988
-16.378888, 1.670582
-3.022764, -8.455523
-9.928330, 6.642567
11.762853, 3.527235
-3.885849, -14.826635
-5.191211, -1.809926
-17.574251, -6.879749
3.261499, 13.655544
2.070185, 6.590086
11.001982, 13.947288
-18.411201, -1.863718
-15.720235, -10.212383
-3.078051, -13.532951
11.713278, 12.796620
8.830365, -17.668298
-8.791045, -2.747093
11.751071, 1.357764
12.911725, 11.899037
-14.049752, 1.765519
-15.434370, -8.157640
8.087097, 17.851216
-5.093277, -2.201454
-14.146618, 1.527064
-7.659678, -1.633613
8.881222, -17.793531
-3.136220, 16.122725
-0.949080, 7.962890
-7.056509, 20.221585
0.064346, -16.392038
-10.370203, -11.380862
9.543701, -19.066317
12.668330, -18.099827
-18.869273, -6.844775
-14.604109, -12.319735
0.328499, 8.755203
-11.299373, -6.902989
-18.278062, -7.728816
14.967559, -4.772909
-20.627976, -5.494787
-5.144957, -2.163873
-17.894952, -1.545799
16.293980, -2.755696
10.203664, -18.280704
-8.693800, -5.451715
-15.520463, 2.993042
12.339336, -13.648504
-12.659993, -2.933938
12.565365, 1.547423
-12.640704, -4.166813
10.458675, -7.219344
-18.219373, -3.482555
5.995729, 22.834717
9.068019, -17.718955
-11.297798, -9.702195
-10.034453, 6.351044
13.318080, 11.740549
-0.570330, 8.967639
-4.780259, 14.704476
-10.176298, 6.298159
-18.573741, -5.391219
-14.708234, -2.575238
-5.122526, -4.842792
2.591032, 6.375176
-9.276247, -5.451300
2.784616, 6.718686
-13.436117, -8.958588
-17.078160, -9.957606
-4.571016, -4.623426
-10.128669, 6.269102
12.821794, -17.332988
-3.188165, -14.036009
4.659803, -15.381035
11.974507, 17.362585
-5.935055, -4.738685
11.409818, 2.487163
-14.487234, -3.671566
2.613728, 6.536189
1.016526, -14.127028
8.029441, 18.260440
-4.791512, -2.707012
1.124477, -0.724602
-16.694405, -8.906096
-0.719208, 7.510557
-10.515506, 16.100472
-9.603157, 6.847945
-3.720285, -5.241459
-17.068875, -1.390759
-1.214799, 10.598517
-7.474654, 16.800151
13.025783, 11.649967
-5.294573, 16.793920
1.122667, 16.618346
11.525155, -18.508368
-12.165388, -5.182970
-19.517167, 0.065741
-5.637826, -4.421434
-4.926926, 15.999008
5.426910, 0.284008
-15.226840, 5.007841
-10.048414, -5.010222
-16.250685, -8.029178
13.240937, 5.803653
12.897786, 3.735097
16.858961, 3.968876
8.291799, 15.665517
-5.551920, -3.196586
12.780827, 2.671419
-16.375823, -9.845463
-0.045574, -16.266008
-11.421776, 7.946457
1.253401, -1.035617
16.778297, -14.491842
-6.063323, 16.218504
4.585390, -10.402786
3.005806, 19.741617
6.237388, 7.362523
-6.280962, 16.226890
-6.760806, -5.076570
-3.236973, -16.269312
17.878642, -1.728706
11.013220, -17.606086
4.939044, 2.461988
-6.917375, 16.079897
-15.724024, 4.464018
-3.377285, 14.404197
-4.437141, 18.054485
-18.671899, -7.746582
13.062484, 14.275454
8.049893, 17.801572
-0.867053, -4.536074
10.908662, 1.612873
-6.568870, -6.757818
-20.043825, -6.513077
9.457835, 18.452054
-16.650822, 3.161865
-5.325155, -6.527856
2.379893, 7.905423
11.191024, -2.037953
-4.038137, 7.605713
-11.419742, 9.451499
-5.543774, 16.550726
12.860796, 9.108340
-16.872768, -3.223688
-9.926194, -5.024810
-9.893369, 6.194666
-1.439385, 13.691796
1.214209, -0.888009
-3.759030, -13.583084
-0.952166, 8.174591
-3.960661, -14.567254
7.950758, -18.683254
-12.018090, -9.389956
9.626745, -18.438796
-1.887583, -0.149820
-15.672381, 0.544122
-20.946609, -5.149382
5.784842, 19.121399
15.553112, 3.380557
6.534701, 19.919908
16.582369, -13.864689
14.382817, -17.298097
10.191031, -5.116118
3.845171, 21.363368
10.692139, 14.301914
-6.095503, 12.643583
0.218837, -5.775760
10.157050, 3.343365
6.492316, -4.668972
-8.261720, 4.917345
15.915532, -1.589711
-2.071984, -13.956123
-9.863555, -5.667541
-12.717737, -2.956321
1.444846, 13.398092
17.190802, -16.345172
10.052901, -8.975520
2.568380, 22.569685
12.379800, 14.829744
-9.213784, 18.461396
11.730247, -17.486807
10.224420, 2.830847
-8.124223, -4.885706
-17.050057, 3.069103
15.479051, -0.680369
-9.190932, 5.325775
15.875969, -1.934145
-3.398209, -16.106794
18.114729, 0.682512
-20.362201, -4.655026
12.265044, 14.933606
4.522587, 16.290581
6.329340, 14.294725
16.950386, -16.987557
15.204224, -14.098004
2.977666, 21.593466
11.710836, 14.646512
-6.332499, 19.101594
-6.595914, -5.261350
-7.373791, -11.684202
10.740034, -7.396158
-17.388288, 3.058802
11.177709, 14.913175
-9.797384, 5.718092
3.830226, 5.681699
-2.749672, -16.785840
14.007587, 3.894693
-20.158170, -7.901847
13.124054, -0.479337
0.647774, 8.470482
-11.257705, -11.649743
4.437940, 20.178918
-15.932280, -6.747250
12.196986, -13.868739
10.488517, 16.773429
7.073305, 19.444877
8.782346, 8.781063
4.629644, -4.586673
9.901273, -14.474907
13.211454, 5.805136
-0.943178, -2.056512
-19.255945, 1.428688
2.361753, 8.582975
-15.888254, 2.653418
9.593128, 17.380249
7.825946, -16.284509
-0.873807, -6.803345
14.601129, -15.921987
-4.272033, 11.939108
-3.024295, -16.718655
6.399744, 5.908476
-15.912561, -3.594179
-15.218761, -7.168090
-1.449950, -16.826938
-5.729975, -5.546706
-3.430783, -14.655861
16.194269, -0.723317
-9.878996, 5.630205
-1.681984, -12.942845
-15.912882, 5.654956
14.330211, 14.044612
-15.758289, 5.844797
-8.565384, -5.620605
-13.992819, 2.294274
15.158091, -0.378295
7.219529, -16.015057
12.397710, 7.741972
-19.423770, -6.784357
13.258289, 12.019362
-15.316675, -2.704215
15.956109, 1.340776
-7.939208, 6.303765
7.570351, 17.759657
-18.915368, -6.178034
-8.359185, 17.803771
12.324649, 1.884952
15.997616, -0.475878
4.277412, 21.972347
-4.426992, -16.024003
-16.859962, 2.781267
6.304989, 3.527824
-15.040396, 2.705369
11.244215, 15.820102
6.490784, -16.225952
6.091182, 2.507728
-17.131940, -1.072073
5.127578, 4.064271
-12.720544, -2.913626
-8.817883, -5.843480
-2.679873, -13.883658
-4.606226, 13.915558
4.250098, 19.284254
9.618715, 14.923273
4.330649, 7.499372
11.656197, -20.191229
13.102111, 6.102837
18.224314, -16.338037
1.957088, 8.106103
-14.975912, -5.501527
2.886907, 7.406779
-5.186103, -0.069774
1.965431, 7.078820
-10.771878, -8.712573
2.442075, 7.803587
6.523009, -3.035762
3.297574, 8.224976
4.118992, 3.012333
-17.247794, 3.212338
-9.240719, -6.015377
-20.032963, -7.759385
0.113877, -5.838145
-20.417496, -7.179119
-6.244163, -7.697798
2.538637, 22.110986
3.085124, 18.911562
-18.343079, -2.043055
16.914403, 0.463470
0.352655, 8.009411
16.501846, -15.430699
-19.924268, -7.382392
11.698907, -13.688558
-0.141570, 8.110291
-11.981631, -9.337934
-11.800421, -5.172763
-1.142378, -12.822406
10.373631, 2.875998
-9.512170, -8.466603
12.578611, 5.057095
15.564237, -18.325116
-9.822202, 6.677021
3.385586, 1.240926
-9.644504, 7.613178
-10.066084, -2.162261
16.096616, -17.213552
0.781706, -11.852299
-15.981355, -13.205666
10.604163, 13.604773
-16.660709, -0.634645
14.968736, -18.476466
-11.670820, 7.579258
-5.576182, 19.844435
-4.082368, -16.536378
-16.597013, -6.869582
-8.515899, 7.826368
13.501509, 12.050410
16.992088, -16.890908
13.701716, -0.911241
6.488146, -13.662394
-0.833946, -3.469239
2.008605, 22.308361
10.858677, 15.130146
-17.388413, 3.157996
-9.429711, -1.149785
3.496795, 21.397666
12.954275, 1.763637
4.825774, 18.690335
18.387768, 0.128759
-5.170432, 12.450054
16.672344, -3.405554
-0.164829, 8.045957
-12.658789, -8.505030
-7.320281, 17.048927
12.191856, -3.979489
0.784150, -16.416591
12.306828, 13.577954
3.605454, 21.866621
15.367610, -13.418458
-11.975947, 8.191133
-3.404627, 11.702681
15.713817, -16.170049
-3.066498, -4.130276
6.600731, 17.461951
10.680133, -16.261055
-9.646262, 17.691237
-15.456291, -4.382275
15.375741, -0.614185
3.829911, -8.778787
-4.809690, -0.068503
-1.365234, 15.233001
-8.347271, 8.026374
14.510845, -1.164764
4.285588, -9.367337
-3.932112, 15.341411
-13.072490, -13.996096
-1.233894, -5.255950
6.465850, 3.837865
2.873423, 14.087167
-8.204909, -3.872836
10.804718, -7.664038
15.966881, -16.188925
-3.909605, -14.958426
10.792272, 14.950461
-5.997180, -4.295447
-9.932913, 18.476957
17.417402, -15.903293
16.219656, -1.568825
7.513140, 19.834147
10.451136, 14.717125
-1.578082, -3.869637
-8.292931, 6.526984
16.471046, -1.782055
4.322534, -10.844727
-19.752344, -1.737129
-14.228360, -13.374432
8.734026, 4.811143
7.144259, 3.249072
7.645311, 17.948486
16.262749, -18.118463
11.431107, 14.486563
5.427272, 18.104614
15.465138, 3.170365
-10.170557, 18.707482
-6.599027, -2.652712
17.146556, -0.667349
11.038948, -13.972291
-4.738065, -0.119146
13.488699, -14.238383
-9.078218, 7.213064
15.659556, 2.103843
4.170961, -9.100591
5.276590, 2.136121
-15.155903, -12.901125
-11.903424, -11.884904
5.833747, 4.111526
-11.015496, -12.317207
-17.808441, -2.653019
18.043381, -16.618088
5.308273, -11.446806
-9.893634, 0.431170
-6.641380, -1.276405
9.587786, 11.281125
-9.107392, 18.410102
10.467128, 16.656301
4.823014, -11.211429
-1.765469, 6.624019
-6.015130, 0.732379
16.849448, -12.953257
-13.163909, -14.082523
-10.376848, 6.075212
7.802257, -4.330871
-5.091377, -6.701129
-7.642386, 7.157748
13.298549, -3.445662
-9.562790, -0.718610
-21.731839, -5.548441
-14.403303, -12.797205
-1.644723, 15.863425
6.367369, 3.941644
9.046487, 10.051528
-4.454982, -2.895954
4.854424, -13.189633
-9.009698, 17.936089
5.769224, -2.842003
-11.367484, -4.772572
1.620932, -13.207658
13.277964, 0.254374
-7.414013, -5.052355
-6.489389, 1.643290
-0.496415, -15.496730
14.020169, 1.325592
